Student ID,First Name,Last Name,hours,final_score
STU_2388,Priya,Verma,16.3,95.6
STU_2389,Pooja,Singh,8.0,63.9
STU_2390,Amit,Patel,24.0,59.1
STU_2391,Karan,Joshi,31.4,93.2
STU_2392,Pooja,Sharma,31.6,43.0
STU_2393,Sagar,Patel,33.7,48.2
STU_2394,Anjali,Sharma,31.0,44.9
STU_2395,Amit,Sharma,5.1,90.6
STU_2396,Karan,Chouksey,16.4,40.6
STU_2397,Karan,Verma,29.6,91.7
STU_2398,Neha,Sharma,16.0,67.1
STU_2399,Neha,Chouksey,23.0,40.2
STU_2400,Rohit,Verma,23.2,64.1
STU_2401,Pooja,Chouksey,16.0,51.2
STU_2402,Pooja,Patel,32.1,77.5
STU_2403,Pooja,Mishra,20.1,80.8
STU_2404,Rohit,Verma,18.9,69.3
STU_2405,Rahul,Yadav,34.9,42.4
STU_2406,Karan,Mishra,19.8,79.4
STU_2407,Amit,Patel,10.4,90.5
STU_2408,Sagar,Sharma,20.4,83.2
STU_2409,Karan,Joshi,29.4,89.8
STU_2410,Neha,Patel,28.3,52.0
STU_2411,Priya,Chouksey,28.7,93.3
STU_2412,Anjali,Chouksey,26.2,59.3
STU_2413,Rohit,Chouksey,12.6,40.8
STU_2414,Deepak,Chouksey,30.9,90.6
STU_2415,Priya,Patel,31.8,96.5
STU_2416,Sagar,Joshi,10.8,79.3
STU_2417,Pooja,Gupta,8.9,53.9
STU_2418,Neha,Chouksey,34.3,55.1
STU_2419,Neha,Gupta,31.0,68.0
STU_2420,Neha,Joshi,31.8,93.9
STU_2421,Pooja,Joshi,31.6,49.0
STU_2422,Deepak,Mishra,21.3,89.6
STU_2423,Rohit,Verma,24.4,57.5
STU_2424,Priya,Yadav,21.4,88.5
STU_2425,Pooja,Singh,6.5,95.2
STU_2426,Sagar,Yadav,27.4,65.6
STU_2427,Rohit,Patel,20.2,61.9
STU_2428,Sagar,Singh,24.4,88.1
STU_2429,Rohit,Joshi,20.1,71.8
STU_2430,Deepak,Yadav,19.8,81.1
STU_2431,Anjali,Kumar,10.2,77.4
STU_2432,Sagar,Verma,13.4,49.2
STU_2433,Pooja,Yadav,9.8,90.7
STU_2434,Rohit,Verma,10.9,51.7
STU_2435,Neha,Gupta,34.2,95.9
STU_2436,Karan,Patel,9.6,55.0
STU_2437,Neha,Verma,13.1,84.0
STU_2438,Rahul,Gupta,22.7,57.1
STU_2439,Anjali,Chouksey,23.3,59.1
STU_2440,Anjali,Gupta,9.6,58.6
STU_2441,Neha,Patel,28.8,84.9
STU_2442,Priya,Mishra,28.6,73.4
STU_2443,Deepak,Chouksey,12.1,93.0
STU_2444,Sagar,Joshi,13.7,58.4
STU_2445,Pooja,Sharma,33.1,81.5
STU_2446,Anjali,Gupta,29.8,85.2
STU_2447,Neha,Gupta,25.9,49.1
STU_2448,Neha,Verma,7.5,64.0
STU_2449,Deepak,Joshi,17.5,69.0
STU_2450,Deepak,Yadav,21.8,61.3
STU_2451,Amit,Kumar,10.6,59.3
STU_2452,Amit,Singh,18.4,81.2
STU_2453,Priya,Gupta,23.0,53.0
STU_2454,Priya,Yadav,14.8,82.6
STU_2455,Rahul,Kumar,28.4,96.1
STU_2456,Priya,Singh,30.2,73.9
STU_2457,Rohit,Sharma,14.7,76.7
STU_2458,Deepak,Verma,30.2,44.1
STU_2459,Pooja,Yadav,8.1,91.9
STU_2460,Rohit,Verma,30.1,57.1
STU_2461,Sagar,Singh,9.6,76.9
STU_2462,Neha,Mishra,7.5,98.7
STU_2463,Priya,Gupta,24.3,75.7
STU_2464,Neha,Chouksey,19.2,83.5
STU_2465,Anjali,Kumar,32.2,66.7
STU_2466,Rahul,Joshi,15.9,43.6
STU_2467,Anjali,Patel,13.6,87.9
STU_2468,Rahul,Gupta,20.0,42.1
STU_2469,Amit,Chouksey,18.7,82.0
STU_2470,Neha,Patel,15.3,41.4
STU_2471,Rahul,Yadav,25.8,91.7
STU_2472,Karan,Patel,27.8,49.5
STU_2473,Rohit,Sharma,30.6,70.9
STU_2474,Rahul,Gupta,34.2,75.8
STU_2475,Rahul,Verma,13.0,67.5
STU_2476,Rohit,Mishra,26.5,60.4
STU_2477,Neha,Joshi,16.8,68.1
STU_2478,Neha,Verma,25.3,58.7
STU_2479,Rohit,Chouksey,19.3,66.3
STU_2480,Anjali,Gupta,34.8,61.5
STU_2481,Karan,Mishra,26.9,74.0
STU_2482,Pooja,Patel,33.6,54.3
STU_2483,Sagar,Gupta,30.0,99.3
STU_2484,Karan,Patel,32.1,70.1
STU_2485,Neha,Yadav,29.4,51.6
STU_2486,Pooja,Sharma,18.8,68.6
STU_2487,Amit,Singh,12.6,92.0
STU_2488,Priya,Gupta,16.1,41.3
STU_2489,Rahul,Chouksey,5.6,80.8
STU_2490,Rohit,Patel,20.7,72.9
STU_2491,Rohit,Verma,20.2,50.2
STU_2492,Rahul,Yadav,20.8,89.0
STU_2493,Priya,Chouksey,34.2,62.1
STU_2494,Sagar,Joshi,32.3,57.6
STU_2495,Priya,Singh,9.9,89.7
STU_2496,Pooja,Yadav,16.1,78.3
STU_2497,Priya,Sharma,17.7,93.9
STU_2498,Pooja,Singh,15.8,77.8
STU_2499,Priya,Patel,29.0,84.4
STU_2500,Sagar,Chouksey,20.7,90.2
STU_2501,Sagar,Joshi,22.2,43.3
STU_2502,Neha,Kumar,30.6,86.6
STU_2503,Rahul,Sharma,29.2,76.8
STU_2504,Sagar,Mishra,9.0,44.2
STU_2505,Pooja,Patel,26.4,70.5
STU_2506,Sagar,Kumar,18.1,44.9
STU_2507,Neha,Gupta,13.8,84.2
STU_2508,Rohit,Joshi,6.5,72.8
STU_2509,Pooja,Verma,19.6,97.2
STU_2510,Neha,Mishra,15.7,51.0
STU_2511,Anjali,Chouksey,12.5,76.4
STU_2512,Anjali,Joshi,25.8,52.7
STU_2513,Amit,Singh,28.1,76.8
STU_2514,Priya,Yadav,12.3,83.4
STU_2515,Rahul,Singh,6.5,83.3
STU_2516,Deepak,Singh,30.5,88.9
STU_2517,Karan,Gupta,5.3,91.2
STU_2518,Neha,Sharma,33.1,44.6
STU_2519,Rohit,Verma,23.8,60.6
STU_2520,Karan,Mishra,14.7,81.2
STU_2521,Rohit,Sharma,12.4,69.9
STU_2522,Karan,Joshi,5.3,51.4
STU_2523,Neha,Singh,12.1,73.2
STU_2524,Deepak,Gupta,9.1,64.4
STU_2525,Karan,Joshi,23.4,63.4
STU_2526,Neha,Yadav,10.0,88.6
STU_2527,Sagar,Verma,20.9,64.5
STU_2528,Deepak,Mishra,22.7,41.6
STU_2529,Pooja,Yadav,13.9,43.5
STU_2530,Rohit,Gupta,6.1,91.4
STU_2531,Anjali,Verma,6.1,97.6
STU_2532,Priya,Joshi,5.8,81.3
STU_2533,Anjali,Singh,27.2,61.9
STU_2534,Deepak,Singh,14.5,96.3
STU_2535,Pooja,Patel,28.9,79.8
STU_2536,Rohit,Singh,18.0,90.7
STU_2537,Pooja,Kumar,18.6,86.0
STU_2538,Karan,Singh,20.4,62.7
STU_2539,Rohit,Kumar,26.4,68.7
STU_2540,Karan,Chouksey,13.2,51.2
STU_2541,Neha,Kumar,8.6,57.5
STU_2542,Deepak,Verma,21.7,86.7
STU_2543,Neha,Yadav,14.8,93.6
STU_2544,Amit,Verma,18.3,83.5
STU_2545,Pooja,Yadav,24.4,67.9
STU_2546,Karan,Patel,19.8,45.2
STU_2547,Sagar,Chouksey,23.6,43.4
STU_2548,Neha,Yadav,21.3,62.5
STU_2549,Amit,Yadav,27.2,67.8
STU_2550,Rahul,Gupta,26.2,76.5
STU_2551,Anjali,Sharma,21.0,40.4
STU_2552,Rohit,Sharma,25.4,99.4
STU_2553,Amit,Gupta,31.2,61.8
STU_2554,Deepak,Singh,18.0,90.9
STU_2555,Neha,Gupta,17.4,72.1
STU_2556,Deepak,Yadav,27.9,47.8
STU_2557,Anjali,Yadav,22.5,87.9
STU_2558,Sagar,Gupta,7.1,82.6
STU_2559,Pooja,Gupta,31.8,71.6
STU_2560,Pooja,Singh,5.9,70.9
STU_2561,Deepak,Verma,27.5,45.2
STU_2562,Karan,Chouksey,27.8,79.4
STU_2563,Sagar,Joshi,33.6,94.7
STU_2564,Pooja,Yadav,6.6,45.6
STU_2565,Sagar,Chouksey,22.9,55.8
STU_2566,Amit,Gupta,17.8,94.1
STU_2567,Sagar,Singh,14.9,57.1
STU_2568,Priya,Kumar,7.7,79.2
STU_2569,Anjali,Singh,21.9,72.1
STU_2570,Pooja,Mishra,19.4,75.8
STU_2571,Sagar,Mishra,8.1,64.9
STU_2572,Deepak,Chouksey,23.4,58.0
STU_2573,Rahul,Sharma,27.1,42.9
STU_2574,Priya,Mishra,28.0,84.7
STU_2575,Priya,Mishra,32.2,84.8
STU_2576,Karan,Verma,17.3,80.2
STU_2577,Sagar,Kumar,33.6,78.6
STU_2578,Karan,Verma,31.0,54.6
STU_2579,Karan,Kumar,13.9,41.3
STU_2580,Rahul,Patel,9.8,88.5
STU_2581,Amit,Joshi,18.1,69.5
STU_2582,Sagar,Yadav,17.1,58.4
STU_2583,Neha,Mishra,22.3,46.1
STU_2584,Pooja,Yadav,22.5,43.8
STU_2585,Karan,Mishra,27.5,60.9
STU_2586,Anjali,Verma,20.3,88.3
STU_2587,Rohit,Joshi,8.1,95.1
STU_2588,Anjali,Verma,30.7,93.8
STU_2589,Rahul,Verma,14.3,95.2
STU_2590,Rahul,Kumar,34.1,94.5
STU_2591,Deepak,Sharma,8.5,71.6
STU_2592,Amit,Singh,33.7,53.2
STU_2593,Pooja,Chouksey,7.7,87.9
STU_2594,Karan,Yadav,11.9,52.8
STU_2595,Anjali,Patel,6.4,56.0
STU_2596,Rohit,Mishra,26.2,54.0
STU_2597,Rahul,Verma,30.5,70.9
STU_2598,Rahul,Sharma,18.0,59.3
STU_2599,Amit,Verma,32.9,49.2
STU_2600,Rohit,Joshi,22.7,67.2
STU_2601,Rohit,Kumar,23.9,92.4
STU_2602,Amit,Patel,30.4,74.2
STU_2603,Rahul,Singh,13.9,92.7
STU_2604,Pooja,Joshi,15.6,51.8
STU_2605,Sagar,Gupta,32.2,50.0
STU_2606,Sagar,Patel,32.0,74.5
STU_2607,Amit,Verma,34.3,67.8
STU_2608,Rohit,Joshi,32.1,79.6
STU_2609,Karan,Singh,8.8,87.7
STU_2610,Amit,Sharma,29.7,85.1
STU_2611,Pooja,Sharma,17.3,96.5
STU_2612,Amit,Yadav,34.7,63.9
STU_2613,Priya,Singh,19.2,52.4
STU_2614,Anjali,Sharma,21.6,73.1
STU_2615,Rohit,Joshi,20.9,46.6
STU_2616,Deepak,Yadav,14.7,57.3
STU_2617,Deepak,Sharma,7.3,52.5
STU_2618,Rohit,Patel,31.9,63.8
STU_2619,Pooja,Kumar,29.1,46.7
STU_2620,Priya,Gupta,9.2,41.9
STU_2621,Priya,Singh,28.3,79.4
STU_2622,Rahul,Joshi,23.8,76.6
STU_2623,Anjali,Mishra,17.3,82.5
STU_2624,Sagar,Verma,12.6,79.6
STU_2625,Neha,Joshi,30.8,46.9
STU_2626,Pooja,Sharma,26.0,57.5
STU_2627,Neha,Joshi,21.4,47.8
STU_2628,Neha,Mishra,23.3,90.6
STU_2629,Rohit,Verma,7.7,84.8
STU_2630,Deepak,Yadav,19.2,52.1
STU_2631,Deepak,Sharma,10.8,60.5
STU_2632,Sagar,Chouksey,11.3,98.0
STU_2633,Rohit,Sharma,24.8,75.6
STU_2634,Neha,Gupta,32.3,88.1
STU_2635,Karan,Chouksey,17.1,55.9
STU_2636,Deepak,Gupta,11.2,52.6
STU_2637,Pooja,Mishra,24.5,87.0
STU_2638,Pooja,Singh,31.1,81.2
STU_2639,Rahul,Verma,27.4,80.9
STU_2640,Amit,Kumar,31.1,73.2
STU_2641,Karan,Yadav,21.1,73.8
STU_2642,Deepak,Kumar,27.6,84.1
STU_2643,Priya,Patel,9.2,56.2
STU_2644,Deepak,Patel,15.4,61.2
STU_2645,Rahul,Mishra,16.7,92.3
STU_2646,Pooja,Singh,20.3,58.5
STU_2647,Neha,Patel,32.9,72.8
STU_2648,Priya,Sharma,31.2,82.2
STU_2649,Rohit,Joshi,9.0,100.0
STU_2650,Anjali,Gupta,10.2,66.1
STU_2651,Neha,Patel,15.7,65.7
STU_2652,Anjali,Mishra,13.7,90.6
STU_2653,Karan,Gupta,23.4,88.3
STU_2654,Amit,Sharma,32.1,83.9
STU_2655,Priya,Singh,33.9,67.8
STU_2656,Sagar,Verma,24.6,59.4
STU_2657,Priya,Kumar,30.1,76.5
STU_2658,Deepak,Sharma,20.8,92.6
STU_2659,Pooja,Yadav,11.2,93.0
STU_2660,Deepak,Chouksey,20.7,46.5
STU_2661,Deepak,Mishra,21.7,65.7
STU_2662,Karan,Kumar,27.3,67.9
STU_2663,Neha,Yadav,11.6,98.7
STU_2664,Sagar,Verma,16.0,80.7
STU_2665,Sagar,Yadav,15.9,64.4
STU_2666,Deepak,Singh,33.8,41.6
STU_2667,Anjali,Chouksey,18.3,73.9
STU_2668,Karan,Gupta,27.7,45.8
STU_2669,Deepak,Kumar,27.5,90.1
STU_2670,Amit,Chouksey,13.0,85.2
STU_2671,Pooja,Joshi,22.2,67.6
STU_2672,Neha,Sharma,31.8,65.8
STU_2673,Rohit,Joshi,19.3,93.8
STU_2674,Amit,Sharma,33.4,57.3
STU_2675,Anjali,Singh,11.4,54.9
STU_2676,Priya,Chouksey,7.2,96.4
STU_2677,Priya,Verma,31.7,88.6
STU_2678,Amit,Patel,30.4,89.2
STU_2679,Deepak,Yadav,34.8,51.7
STU_2680,Rohit,Patel,25.4,48.6
STU_2681,Rahul,Chouksey,33.1,41.6
STU_2682,Rahul,Joshi,29.8,54.2
STU_2683,Anjali,Patel,30.3,86.5
STU_2684,Deepak,Mishra,22.1,54.4
STU_2685,Sagar,Patel,16.5,83.7
STU_2686,Sagar,Sharma,33.0,55.1
STU_2687,Neha,Mishra,18.0,63.7
STU_2688,Rohit,Kumar,21.2,99.0
STU_2689,Rohit,Patel,18.4,54.7
STU_2690,Priya,Mishra,21.9,62.6
STU_2691,Karan,Chouksey,19.1,58.1
STU_2692,Anjali,Yadav,6.4,46.6
STU_2693,Rahul,Kumar,31.5,69.4
STU_2694,Anjali,Verma,18.3,62.7
STU_2695,Sagar,Verma,22.7,81.7
STU_2696,Sagar,Singh,9.2,89.1
STU_2697,Amit,Patel,5.1,72.7
STU_2698,Neha,Yadav,12.4,41.9
STU_2699,Rohit,Gupta,26.1,77.1
STU_2700,Pooja,Mishra,8.0,43.3
STU_2701,Anjali,Kumar,32.3,77.0
STU_2702,Sagar,Chouksey,11.5,81.1
STU_2703,Karan,Patel,11.1,51.9
STU_2704,Priya,Chouksey,10.4,89.2
STU_2705,Rahul,Gupta,5.4,94.7
STU_2706,Neha,Singh,28.2,88.8
STU_2707,Karan,Gupta,31.3,58.3
STU_2708,Neha,Sharma,23.4,75.2
STU_2709,Amit,Joshi,10.6,94.9
STU_2710,Pooja,Kumar,13.6,59.2
STU_2711,Sagar,Joshi,19.3,89.2
STU_2712,Priya,Gupta,33.6,40.6
STU_2713,Karan,Singh,12.4,40.2
STU_2714,Neha,Singh,26.9,85.6
STU_2715,Rohit,Verma,18.2,85.7
STU_2716,Amit,Patel,13.9,87.3
STU_2717,Rohit,Verma,18.7,95.8
STU_2718,Priya,Kumar,7.1,47.1
STU_2719,Karan,Kumar,29.0,53.9
STU_2720,Amit,Kumar,12.3,94.2
STU_2721,Karan,Chouksey,26.8,50.6
STU_2722,Sagar,Verma,7.1,80.9
STU_2723,Deepak,Chouksey,33.7,71.8
STU_2724,Amit,Joshi,10.8,45.0
STU_2725,Rohit,Patel,31.5,57.1
STU_2726,Priya,Gupta,29.3,71.2
STU_2727,Pooja,Mishra,34.0,91.1
STU_2728,Sagar,Verma,19.3,82.5
STU_2729,Deepak,Mishra,26.8,77.3
STU_2730,Pooja,Singh,16.1,69.8
STU_2731,Rahul,Verma,10.5,57.9
STU_2732,Sagar,Joshi,18.3,47.2
STU_2733,Priya,Verma,10.0,64.5
STU_2734,Neha,Chouksey,34.5,41.7
STU_2735,Amit,Patel,7.9,52.7
STU_2736,Karan,Gupta,22.7,65.9
STU_2737,Priya,Yadav,23.8,65.1
STU_2738,Amit,Gupta,21.1,42.7
STU_2739,Pooja,Gupta,24.9,75.3
STU_2740,Karan,Singh,8.5,73.0
STU_2741,Anjali,Joshi,21.7,44.7
STU_2742,Rohit,Mishra,13.6,96.6
STU_2743,Rahul,Joshi,33.2,46.0
STU_2744,Sagar,Yadav,27.9,91.3
STU_2745,Priya,Singh,34.2,40.0
STU_2746,Rahul,Patel,6.1,92.9
STU_2747,Neha,Gupta,13.6,41.2
STU_2748,Amit,Chouksey,10.9,85.5
STU_2749,Amit,Singh,5.3,61.7
STU_2750,Priya,Kumar,12.3,84.3
STU_2751,Deepak,Verma,25.4,64.1
STU_2752,Deepak,Joshi,11.9,44.3
STU_2753,Anjali,Singh,20.3,86.1
STU_2754,Rohit,Kumar,31.6,44.3
STU_2755,Karan,Mishra,25.8,95.3
STU_2756,Neha,Yadav,16.8,43.1
STU_2757,Rahul,Yadav,16.2,68.8
STU_2758,Deepak,Gupta,18.7,83.4
STU_2759,Anjali,Gupta,10.3,63.6
STU_2760,Anjali,Singh,24.0,53.0
STU_2761,Priya,Singh,15.9,85.5
STU_2762,Neha,Patel,30.6,87.1
STU_2763,Pooja,Verma,27.7,95.4
STU_2764,Karan,Sharma,23.3,62.6
STU_2765,Rohit,Mishra,15.9,70.4
STU_2766,Sagar,Gupta,11.3,61.8
STU_2767,Priya,Sharma,28.3,55.4
STU_2768,Karan,Sharma,19.6,85.1
STU_2769,Sagar,Verma,11.7,60.4
STU_2770,Sagar,Chouksey,10.9,65.7
STU_2771,Neha,Chouksey,10.0,64.2
STU_2772,Neha,Gupta,28.3,82.8
STU_2773,Rahul,Kumar,11.9,95.1
STU_2774,Anjali,Verma,20.8,80.0
STU_2775,Karan,Verma,18.5,68.3
STU_2776,Priya,Joshi,22.4,86.8
STU_2777,Amit,Sharma,31.3,78.5
STU_2778,Priya,Joshi,31.0,43.6
STU_2779,Rahul,Sharma,18.5,45.7
STU_2780,Rohit,Chouksey,5.5,42.3
STU_2781,Anjali,Gupta,17.8,67.4
STU_2782,Amit,Mishra,23.2,89.6
STU_2783,Deepak,Chouksey,21.7,58.8
STU_2784,Rohit,Verma,24.5,63.0
STU_2785,Neha,Mishra,9.6,94.6
STU_2786,Sagar,Singh,24.4,90.2
STU_2787,Deepak,Mishra,10.5,79.9
STU_2788,Priya,Mishra,27.5,56.0
STU_2789,Priya,Chouksey,15.2,47.0
STU_2790,Neha,Verma,26.3,41.0
STU_2791,Rahul,Mishra,6.4,46.4
STU_2792,Karan,Chouksey,17.2,57.6
STU_2793,Deepak,Chouksey,26.2,73.1
STU_2794,Deepak,Mishra,11.8,43.8
STU_2795,Pooja,Sharma,28.9,48.2
STU_2796,Rohit,Verma,23.9,50.9
STU_2797,Anjali,Yadav,22.6,77.9
STU_2798,Rohit,Mishra,15.6,76.9
STU_2799,Karan,Joshi,19.5,73.0
STU_2800,Priya,Joshi,22.9,55.0
STU_2801,Priya,Singh,19.2,62.3
STU_2802,Priya,Verma,25.9,45.8
STU_2803,Pooja,Chouksey,18.0,53.6
STU_2804,Priya,Patel,11.1,93.9
STU_2805,Karan,Gupta,11.4,98.8
STU_2806,Neha,Kumar,5.2,78.9
STU_2807,Anjali,Patel,14.0,95.0
STU_2808,Karan,Verma,27.5,78.6
STU_2809,Anjali,Verma,28.8,42.0
STU_2810,Karan,Mishra,11.1,99.8
STU_2811,Priya,Mishra,33.8,45.9
STU_2812,Neha,Patel,20.1,81.0
STU_2813,Deepak,Chouksey,32.5,55.2
STU_2814,Rohit,Singh,26.2,63.5
STU_2815,Sagar,Mishra,26.7,78.8
STU_2816,Neha,Kumar,7.6,66.2
STU_2817,Deepak,Kumar,11.6,55.0
STU_2818,Rahul,Singh,5.3,60.1
STU_2819,Karan,Sharma,26.5,60.5
STU_2820,Rahul,Sharma,15.3,97.6
STU_2821,Deepak,Verma,28.6,87.9
STU_2822,Neha,Mishra,15.2,67.5
STU_2823,Karan,Joshi,29.6,52.0
STU_2824,Sagar,Patel,8.9,88.7
STU_2825,Priya,Yadav,10.2,49.4
STU_2826,Karan,Singh,15.2,52.6
STU_2827,Karan,Verma,17.3,62.0
STU_2828,Neha,Joshi,15.5,92.8
STU_2829,Neha,Mishra,27.9,47.9
STU_2830,Deepak,Joshi,7.9,47.3
STU_2831,Amit,Joshi,15.5,69.6
STU_2832,Karan,Singh,30.1,56.6
STU_2833,Rohit,Verma,7.0,74.1
STU_2834,Karan,Chouksey,33.3,67.1
STU_2835,Deepak,Kumar,34.6,66.1
STU_2836,Anjali,Patel,7.7,46.7
STU_2837,Rahul,Verma,13.7,48.5
STU_2838,Priya,Yadav,16.2,89.3
STU_2839,Amit,Joshi,28.3,93.2
STU_2840,Sagar,Chouksey,22.9,54.1
STU_2841,Sagar,Singh,24.3,46.8
STU_2842,Sagar,Gupta,27.7,43.2
STU_2843,Neha,Patel,8.5,76.5
STU_2844,Sagar,Patel,30.0,82.9
STU_2845,Priya,Kumar,26.2,62.4
STU_2846,Rahul,Gupta,22.3,80.8
STU_2847,Sagar,Mishra,31.7,82.8
STU_2848,Karan,Gupta,26.0,96.1
STU_2849,Karan,Joshi,11.1,43.9
STU_2850,Neha,Joshi,17.9,51.5
STU_2851,Priya,Joshi,19.8,44.1
STU_2852,Rahul,Joshi,6.7,92.1
STU_2853,Amit,Verma,33.6,87.6
STU_2854,Deepak,Patel,8.9,74.5
STU_2855,Rahul,Gupta,25.9,45.0
STU_2856,Deepak,Patel,20.2,56.4
STU_2857,Anjali,Yadav,5.8,57.9
STU_2858,Deepak,Gupta,32.7,73.6
STU_2859,Rohit,Verma,30.6,55.5
STU_2860,Karan,Yadav,20.7,44.4
STU_2861,Priya,Patel,11.9,83.8
STU_2862,Pooja,Yadav,8.6,57.9
STU_2863,Neha,Kumar,15.9,67.1
STU_2864,Rohit,Yadav,12.7,47.7
STU_2865,Deepak,Gupta,20.2,88.2
STU_2866,Sagar,Joshi,34.0,73.9
STU_2867,Priya,Joshi,22.2,94.1
STU_2868,Rohit,Mishra,31.7,69.7
STU_2869,Neha,Patel,24.5,96.5
STU_2870,Karan,Kumar,19.3,93.5
STU_2871,Priya,Gupta,30.6,74.6
STU_2872,Neha,Gupta,19.1,96.0
STU_2873,Anjali,Singh,31.1,59.4
STU_2874,Anjali,Sharma,13.7,61.9
STU_2875,Neha,Patel,8.9,42.7
STU_2876,Rohit,Gupta,30.7,75.4
STU_2877,Priya,Chouksey,22.6,83.3
STU_2878,Rohit,Gupta,31.7,86.4
STU_2879,Amit,Singh,33.1,49.0
STU_2880,Deepak,Yadav,6.6,66.6
STU_2881,Amit,Verma,20.0,50.6
STU_2882,Anjali,Verma,16.2,79.7
STU_2883,Karan,Chouksey,23.8,49.5
STU_2884,Rahul,Chouksey,28.8,94.2
STU_2885,Deepak,Mishra,13.4,53.8
STU_2886,Anjali,Verma,21.7,57.5
STU_2887,Rohit,Yadav,26.3,91.1
STU_2888,Rohit,Verma,9.0,67.5
STU_2889,Rohit,Sharma,29.4,41.4
STU_2890,Karan,Patel,23.2,69.7
STU_2891,Amit,Verma,33.5,45.1
STU_2892,Rahul,Joshi,15.2,99.1
STU_2893,Rohit,Mishra,8.2,75.3
STU_2894,Pooja,Singh,20.2,55.4
STU_2895,Deepak,Chouksey,7.6,73.8
STU_2896,Priya,Sharma,34.1,44.6
STU_2897,Pooja,Chouksey,6.2,88.0
STU_2898,Rahul,Mishra,27.6,95.5
STU_2899,Karan,Gupta,20.8,92.5
STU_2900,Rahul,Sharma,16.1,60.5
STU_2901,Priya,Kumar,7.0,59.5
STU_2902,Deepak,Sharma,23.7,42.1
STU_2903,Priya,Mishra,22.6,79.1
STU_2904,Neha,Singh,13.4,72.1
STU_2905,Deepak,Sharma,32.3,67.6
STU_2906,Rahul,Mishra,14.1,94.5
STU_2907,Rohit,Yadav,18.5,50.1
STU_2908,Rahul,Patel,21.3,40.6
STU_2909,Rahul,Verma,8.0,44.4
STU_2910,Deepak,Yadav,33.0,53.4
STU_2911,Neha,Mishra,16.2,42.0
STU_2912,Rahul,Joshi,7.4,70.2
STU_2913,Pooja,Gupta,16.6,58.8
STU_2914,Anjali,Verma,23.0,50.8
STU_2915,Sagar,Joshi,20.4,85.0
STU_2916,Sagar,Singh,25.8,52.3
STU_2917,Rahul,Chouksey,6.7,81.3
STU_2918,Pooja,Kumar,13.5,61.0
STU_2919,Rohit,Verma,29.6,70.7
STU_2920,Karan,Yadav,7.4,96.0
STU_2921,Karan,Gupta,30.7,42.2
STU_2922,Deepak,Joshi,7.8,70.0
STU_2923,Sagar,Mishra,30.0,91.3
STU_2924,Rahul,Verma,15.8,75.3
STU_2925,Karan,Chouksey,23.4,56.6
STU_2926,Rahul,Mishra,9.6,63.9
STU_2927,Deepak,Joshi,7.0,80.8
STU_2928,Sagar,Gupta,11.5,93.4
STU_2929,Priya,Sharma,8.8,42.5
STU_2930,Anjali,Chouksey,14.4,44.3
STU_2931,Anjali,Mishra,20.4,59.5
STU_2932,Karan,Chouksey,22.7,54.0
STU_2933,Anjali,Singh,28.7,55.9
STU_2934,Priya,Mishra,24.7,53.3
STU_2935,Rahul,Verma,23.3,51.7
STU_2936,Deepak,Sharma,17.4,47.8
STU_2937,Priya,Sharma,19.2,96.0
STU_2938,Deepak,Kumar,17.4,48.7
STU_2939,Deepak,Chouksey,30.3,52.3
STU_2940,Sagar,Yadav,11.9,54.8
STU_2941,Rahul,Sharma,5.2,96.0
STU_2942,Pooja,Sharma,24.5,85.3
STU_2943,Anjali,Singh,11.1,87.4
STU_2944,Pooja,Patel,31.7,46.3
STU_2945,Sagar,Singh,30.8,90.2
STU_2946,Deepak,Singh,7.3,64.5
STU_2947,Karan,Patel,8.2,55.8
STU_2948,Anjali,Chouksey,19.9,74.5
STU_2949,Anjali,Mishra,23.3,89.3
STU_2950,Rahul,Gupta,13.2,86.7
STU_2951,Neha,Yadav,26.5,93.4
STU_2952,Amit,Sharma,22.8,95.7
STU_2953,Amit,Kumar,14.7,54.3
STU_2954,Amit,Yadav,5.8,65.4
STU_2955,Neha,Mishra,27.5,40.9
STU_2956,Rahul,Patel,11.4,92.8
STU_2957,Neha,Yadav,30.0,49.3
STU_2958,Amit,Sharma,17.6,91.7
STU_2959,Sagar,Yadav,22.3,59.8
STU_2960,Priya,Gupta,31.2,62.1
STU_2961,Deepak,Patel,30.9,42.3
STU_2962,Neha,Yadav,16.1,59.6
STU_2963,Rahul,Sharma,11.3,93.3
STU_2964,Rahul,Sharma,28.3,41.5
STU_2965,Pooja,Yadav,18.0,64.4
STU_2966,Priya,Chouksey,10.8,41.9
STU_2967,Karan,Kumar,32.1,62.3
STU_2968,Anjali,Joshi,10.9,50.4
STU_2969,Amit,Singh,5.8,55.1
STU_2970,Karan,Patel,5.6,92.7
STU_2971,Pooja,Joshi,23.7,66.2
STU_2972,Amit,Mishra,24.9,56.4
STU_2973,Priya,Mishra,14.3,75.4
STU_2974,Pooja,Sharma,14.6,48.5
STU_2975,Amit,Mishra,15.2,55.6
STU_2976,Priya,Chouksey,25.4,72.8
STU_2977,Rohit,Kumar,6.7,54.3
STU_2978,Karan,Mishra,32.9,80.7
STU_2979,Karan,Gupta,11.7,69.5
STU_2980,Anjali,Kumar,35.0,86.3
STU_2981,Priya,Chouksey,10.1,96.9
STU_2982,Neha,Joshi,28.1,46.9
STU_2983,Rohit,Kumar,11.7,60.1
STU_2984,Sagar,Kumar,7.4,59.2
STU_2985,Amit,Joshi,31.2,49.1
